GENERATED_ALERT_ID,TX_ID,SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,CUSTOMER_ID,TX_AMOUNT,TIMESTAMP,KYC_STATUS,RISK_SCORE,RISK_LEVEL,EDD_REQUIRED,TX_COUNT_30_MIN,UNIQUE_RECEIVER_COUNT_30_MIN,ALERT_REASON,ALERT_SEVERITY,CASE_STATUS,IS_FRAUD
AML-000001,524,979,153,C_979,191.63,1970-01-01 00:00:00.000000001,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002362,109228,432,982,C_432,4330056.5,1970-01-01 00:00:00.000000185,Verified,0,Low,No,19,7,Large transaction,High,Open,False
AML-002363,109232,625,353,C_625,1410221.62,1970-01-01 00:00:00.000000185,Pending,15,Low,No,20,9,Large transaction,High,Open,False
AML-002364,109239,732,124,C_732,804891.0,1970-01-01 00:00:00.000000185,Verified,0,Low,No,28,10,Large transaction,High,Open,False
AML-002365,109286,723,396,C_723,3033061.0,1970-01-01 00:00:00.000000185,Verified,0,Low,No,21,9,Large transaction,High,Open,False
AML-002366,109291,634,122,C_634,2011316.62,1970-01-01 00:00:00.000000185,Verified,40,Medium,Yes,20,9,Large transaction,High,Open,False
AML-002367,109356,128,241,C_128,2459756.75,1970-01-01 00:00:00.000000185,Verified,0,Low,No,26,4,Large transaction,High,Open,False
AML-002368,109377,227,209,C_227,4252301.0,1970-01-01 00:00:00.000000185,Verified,0,Low,No,20,5,Large transaction,High,Open,False
AML-002369,109378,336,886,C_336,2982320.75,1970-01-01 00:00:00.000000185,Verified,0,Low,No,24,6,Large transaction,High,Open,False
AML-002370,109595,529,956,C_529,1018986.62,1970-01-01 00:00:00.000000186,Verified,0,Low,No,24,8,Large transaction,High,Open,False
AML-002371,109658,925,733,C_925,4059934.0,1970-01-01 00:00:00.000000186,Verified,0,Low,No,18,18,Large transaction,High,Open,False
AML-002372,109689,227,186,C_227,4252382.0,1970-01-01 00:00:00.000000186,Verified,0,Low,No,20,5,Large transaction,High,Open,False
AML-002373,109798,423,471,C_423,3784521.75,1970-01-01 00:00:00.000000186,Verified,0,Low,No,19,6,Large transaction,High,Open,False
AML-002374,109799,326,451,C_326,804615.31,1970-01-01 00:00:00.000000186,Verified,0,Low,No,22,6,Large transaction,High,Open,False
AML-002375,109804,25,175,C_25,1712245.12,1970-01-01 00:00:00.000000186,Verified,0,Low,No,25,3,Large transaction,High,Open,False
AML-002376,109884,539,555,C_539,2530242.0,1970-01-01 00:00:00.000000186,Verified,0,Low,No,18,7,Large transaction,High,Open,False
AML-002377,109941,432,995,C_432,4341364.0,1970-01-01 00:00:00.000000186,Verified,0,Low,No,19,7,Large transaction,High,Open,False
AML-002378,109972,239,378,C_239,2745101.25,1970-01-01 00:00:00.000000186,Verified,0,Low,No,26,5,Large transaction,High,Open,False
AML-002379,109973,434,985,C_434,5511852.5,1970-01-01 00:00:00.000000186,Verified,0,Low,No,19,7,Large transaction,High,Open,False
AML-002380,109983,537,191,C_537,5836846.5,1970-01-01 00:00:00.000000186,Verified,0,Low,No,16,8,Large transaction,High,Open,False
AML-002381,110056,126,793,C_126,5617674.5,1970-01-01 00:00:00.000000186,Verified,0,Low,No,23,4,Large transaction,High,Open,False
AML-002382,110136,736,3,C_736,2769719.75,1970-01-01 00:00:00.000000186,Pending,15,Low,No,26,10,Large transaction,High,Open,False
AML-002383,110173,538,922,C_538,2198023.75,1970-01-01 00:00:00.000000186,Verified,20,Low,No,17,8,Large transaction,High,Open,False
AML-002384,110211,528,459,C_528,4074282.5,1970-01-01 00:00:00.000000186,Verified,0,Low,No,19,8,Large transaction,High,Open,False
AML-002385,110222,534,768,C_534,3751971.0,1970-01-01 00:00:00.000000187,Verified,0,Low,No,14,8,Large transaction,High,Open,False
AML-002386,110226,924,383,C_924,2807111.25,1970-01-01 00:00:00.000000187,Verified,0,Low,No,22,19,Large transaction,High,Open,False
AML-002387,110341,822,729,C_822,4782870.5,1970-01-01 00:00:00.000000187,Verified,0,Low,No,15,13,Large transaction,High,Open,False
AML-002388,110468,438,197,C_438,2145681.75,1970-01-01 00:00:00.000000187,Verified,20,Low,No,21,7,Large transaction,High,Open,False
AML-002389,110499,129,334,C_129,1072223.87,1970-01-01 00:00:00.000000187,Verified,40,Medium,Yes,19,4,Large transaction,High,Open,False
AML-002390,110532,326,980,C_326,804775.93,1970-01-01 00:00:00.000000187,Verified,0,Low,No,22,6,Large transaction,High,Open,False
AML-002391,110549,637,794,C_637,1361237.12,1970-01-01 00:00:00.000000187,Verified,0,Low,No,21,9,Large transaction,High,Open,False
AML-002392,110602,239,679,C_239,2745049.0,1970-01-01 00:00:00.000000187,Verified,0,Low,No,26,5,Large transaction,High,Open,False
AML-002393,110658,21,180,C_21,3462084.25,1970-01-01 00:00:00.000000187,Verified,60,High,Yes,15,3,Large transaction; High-risk customer activity,High,Open,False
AML-002394,110673,738,324,C_738,2221507.25,1970-01-01 00:00:00.000000187,Verified,0,Low,No,24,10,Large transaction,High,Open,False
AML-002395,110716,221,974,C_221,3062584.0,1970-01-01 00:00:00.000000187,Pending,15,Low,No,27,6,Large transaction,High,Open,False
AML-002396,110734,34,993,C_34,11475748.0,1970-01-01 00:00:00.000000187,Pending,15,Low,No,29,3,Large transaction,High,Open,False
AML-002397,110783,732,996,C_732,1212282.5,1970-01-01 00:00:00.000000187,Verified,0,Low,No,28,10,Large transaction,High,Open,False
AML-002398,110841,521,932,C_521,2060461.37,1970-01-01 00:00:00.000000187,Pending,15,Low,No,23,7,Large transaction,High,Open,False
AML-002399,110847,230,646,C_230,3952614.0,1970-01-01 00:00:00.000000187,Verified,0,Low,No,22,5,Large transaction,High,Open,False
AML-002400,110889,326,247,C_326,804859.06,1970-01-01 00:00:00.000000188,Verified,0,Low,No,22,6,Large transaction,High,Open,False
AML-002401,110919,528,559,C_528,4105503.75,1970-01-01 00:00:00.000000188,Verified,0,Low,No,19,8,Large transaction,High,Open,False
AML-002402,111032,723,310,C_723,3033736.0,1970-01-01 00:00:00.000000188,Verified,0,Low,No,21,9,Large transaction,High,Open,False
AML-002403,111090,336,737,C_336,2982670.75,1970-01-01 00:00:00.000000188,Verified,0,Low,No,24,6,Large transaction,High,Open,False
AML-002404,111223,539,996,C_539,2530169.75,1970-01-01 00:00:00.000000188,Verified,0,Low,No,18,7,Large transaction,High,Open,False
AML-002405,111234,839,687,C_839,3968678.25,1970-01-01 00:00:00.000000188,Verified,0,Low,No,19,14,Large transaction,High,Open,False
AML-002406,111245,225,362,C_225,3973287.25,1970-01-01 00:00:00.000000188,Manual Review,50,Medium,Yes,22,5,Large transaction,High,Open,False
AML-002407,111274,223,960,C_223,1633507.87,1970-01-01 00:00:00.000000188,Verified,0,Low,No,23,5,Large transaction,High,Open,False
AML-002408,111322,27,952,C_27,2790792.25,1970-01-01 00:00:00.000000188,Verified,0,Low,No,22,3,Large transaction,High,Open,False
AML-002409,111376,722,567,C_722,2234778.5,1970-01-01 00:00:00.000000189,Verified,0,Low,No,25,10,Large transaction,High,Open,False
AML-002410,111395,627,277,C_627,1694509.5,1970-01-01 00:00:00.000000189,Verified,0,Low,No,14,9,Large transaction,High,Open,False
AML-002411,111418,26,250,C_26,3242925.25,1970-01-01 00:00:00.000000189,Pending,15,Low,No,18,3,Large transaction,High,Open,False
AML-002412,111519,931,820,C_931,4509290.0,1970-01-01 00:00:00.000000189,Verified,40,Medium,Yes,18,18,Large transaction,High,Open,False
AML-002413,111522,730,821,C_730,5498255.0,1970-01-01 00:00:00.000000189,Verified,0,Low,No,14,10,Large transaction,High,Open,False
AML-002414,111595,933,73,C_933,3924936.0,1970-01-01 00:00:00.000000189,Verified,0,Low,No,22,22,Large transaction,High,Open,False
AML-002415,111613,925,547,C_925,4493767.0,1970-01-01 00:00:00.000000189,Verified,0,Low,No,18,18,Large transaction,High,Open,False
AML-002416,111704,430,654,C_430,3011592.0,1970-01-01 00:00:00.000000189,Verified,0,Low,No,19,7,Large transaction,High,Open,False
AML-002417,111711,533,131,C_533,3265626.5,1970-01-01 00:00:00.000000189,Verified,0,Low,No,26,8,Large transaction,High,Open,False
AML-002418,111795,223,465,C_223,1633622.0,1970-01-01 00:00:00.000000189,Verified,0,Low,No,23,5,Large transaction,High,Open,False
AML-002419,111806,729,715,C_729,4262835.0,1970-01-01 00:00:00.000000189,Verified,0,Low,No,19,10,Large transaction,High,Open,False
AML-002420,111807,836,694,C_836,3153443.0,1970-01-01 00:00:00.000000189,Verified,0,Low,No,17,13,Large transaction,High,Open,False
AML-002421,111821,938,82,C_938,3330646.0,1970-01-01 00:00:00.000000189,Verified,0,Low,No,24,23,Large transaction,High,Open,False
AML-002422,111841,624,977,C_624,1890670.87,1970-01-01 00:00:00.000000189,Verified,0,Low,No,24,9,Large transaction,High,Open,False
AML-002423,111940,20,151,C_20,8031165.5,1970-01-01 00:00:00.000000190,Verified,0,Low,No,29,2,Large transaction,High,Open,False
AML-002424,111941,929,990,C_929,2006586.62,1970-01-01 00:00:00.000000190,Verified,0,Low,No,24,21,Large transaction,High,Open,False
AML-002425,111959,734,695,C_734,1943974.75,1970-01-01 00:00:00.000000190,Verified,0,Low,No,23,10,Large transaction,High,Open,False
AML-002426,111994,638,596,C_638,1411813.25,1970-01-01 00:00:00.000000190,Pending,35,Medium,No,20,9,Large transaction,High,Open,False
AML-002427,111996,527,826,C_527,2691019.0,1970-01-01 00:00:00.000000190,Verified,0,Low,No,17,8,Large transaction,High,Open,False
AML-002428,111998,323,719,C_323,1422684.12,1970-01-01 00:00:00.000000190,Verified,0,Low,No,18,6,Large transaction,High,Open,False
AML-002429,112027,822,818,C_822,5743312.5,1970-01-01 00:00:00.000000190,Verified,0,Low,No,15,13,Large transaction,High,Open,False
AML-002430,112059,624,280,C_624,1890778.87,1970-01-01 00:00:00.000000190,Verified,0,Low,No,24,9,Large transaction,High,Open,False
AML-002431,112100,29,966,C_29,4611325.0,1970-01-01 00:00:00.000000190,Verified,0,Low,No,19,3,Large transaction,High,Open,False
AML-002432,112123,533,950,C_533,3113452.5,1970-01-01 00:00:00.000000190,Verified,0,Low,No,26,8,Large transaction,High,Open,False
AML-002433,112124,938,649,C_938,3418133.25,1970-01-01 00:00:00.000000190,Verified,0,Low,No,24,23,Large transaction,High,Open,False
AML-002434,112126,936,932,C_936,2998651.0,1970-01-01 00:00:00.000000190,Verified,0,Low,No,15,15,Large transaction,High,Open,False
AML-002435,112172,21,945,C_21,3461023.0,1970-01-01 00:00:00.000000190,Verified,60,High,Yes,15,3,Large transaction; High-risk customer activity,High,Open,False
AML-002436,112211,632,882,C_632,4688865.0,1970-01-01 00:00:00.000000190,Verified,0,Low,No,22,9,Large transaction,High,Open,False
AML-002437,112236,631,964,C_631,1150274.37,1970-01-01 00:00:00.000000190,Verified,0,Low,No,27,9,Large transaction,High,Open,False
AML-002438,112245,627,884,C_627,1694316.62,1970-01-01 00:00:00.000000190,Verified,0,Low,No,14,9,Large transaction,High,Open,False
AML-002439,112247,538,68,C_538,2571109.0,1970-01-01 00:00:00.000000190,Verified,20,Low,No,17,8,Large transaction,High,Open,False
AML-002440,112252,724,841,C_724,4386170.5,1970-01-01 00:00:00.000000190,Verified,0,Low,No,25,10,Large transaction,High,Open,False
AML-002441,112256,531,428,C_531,993454.12,1970-01-01 00:00:00.000000190,Verified,20,Low,No,21,8,Large transaction,High,Open,False
AML-002442,112284,937,162,C_937,1860558.12,1970-01-01 00:00:00.000000190,Verified,0,Low,No,25,22,Large transaction,High,Open,False
AML-002443,112339,928,623,C_928,2569250.25,1970-01-01 00:00:00.000000190,Verified,0,Low,No,22,22,Large transaction,High,Open,False
AML-002444,112341,229,927,C_229,7597620.0,1970-01-01 00:00:00.000000190,Verified,20,Low,No,27,5,Large transaction,High,Open,False
AML-002445,112370,135,333,C_135,3356101.5,1970-01-01 00:00:00.000000190,Verified,40,Medium,Yes,19,5,Large transaction,High,Open,False
AML-002446,112384,631,326,C_631,1150274.37,1970-01-01 00:00:00.000000191,Verified,0,Low,No,27,9,Large transaction,High,Open,False
AML-002447,112386,33,421,C_33,4999656.5,1970-01-01 00:00:00.000000191,Verified,0,Low,No,25,3,Large transaction,High,Open,False
AML-002448,112417,229,854,C_229,7597657.5,1970-01-01 00:00:00.000000191,Verified,20,Low,No,27,5,Large transaction,High,Open,False
AML-002449,112452,524,206,C_524,2927842.75,1970-01-01 00:00:00.000000191,Verified,40,Medium,Yes,21,8,Large transaction,High,Open,False
AML-002450,112506,979,153,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002451,112507,979,891,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002452,112508,979,793,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002453,112509,979,892,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002454,112510,979,970,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002455,112511,979,354,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002456,112512,979,993,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002457,112513,979,851,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002458,112514,979,994,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002459,112515,979,631,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002460,112516,979,995,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002461,112517,979,435,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002462,112518,979,974,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002463,112519,979,732,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002464,112520,979,754,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002465,112521,979,953,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002466,112522,979,315,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002467,112523,979,317,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002468,112524,979,934,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002469,112525,979,978,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002470,112526,979,282,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002471,112527,979,262,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002472,112528,979,185,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002473,112529,979,384,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002474,112530,979,164,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002475,112531,979,241,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002476,112532,979,760,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002477,112533,979,167,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002478,112534,979,861,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002479,112535,979,245,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002480,112536,979,962,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002481,112537,979,622,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002482,112538,979,987,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002483,112539,979,867,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002484,112540,979,726,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002485,112541,979,947,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002486,112542,979,827,C_979,191.63,1970-01-01 00:00:00.000000191,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002487,112550,725,226,C_725,2557363.0,1970-01-01 00:00:00.000000191,Verified,0,Low,No,22,10,Large transaction,High,Open,False
AML-002488,112551,838,785,C_838,1100295.25,1970-01-01 00:00:00.000000191,Verified,0,Low,No,17,13,Large transaction,High,Open,False
AML-002489,112564,821,757,C_821,3006575.5,1970-01-01 00:00:00.000000191,Verified,0,Low,No,20,13,Large transaction,High,Open,False
AML-002490,112570,533,752,C_533,2737767.5,1970-01-01 00:00:00.000000191,Verified,0,Low,No,26,8,Large transaction,High,Open,False
AML-002491,112614,721,829,C_721,2794080.5,1970-01-01 00:00:00.000000191,Verified,0,Low,No,10,10,Large transaction,High,Open,False
AML-002492,112615,232,738,C_232,7860296.0,1970-01-01 00:00:00.000000191,Verified,0,Low,No,21,5,Large transaction,High,Open,False
AML-002493,112616,937,661,C_937,1985082.37,1970-01-01 00:00:00.000000191,Verified,0,Low,No,25,22,Large transaction,High,Open,False
AML-002494,112648,639,985,C_639,2391219.25,1970-01-01 00:00:00.000000191,Verified,0,Low,No,14,9,Large transaction,High,Open,False
AML-002495,112683,636,992,C_636,3199361.75,1970-01-01 00:00:00.000000191,Verified,0,Low,No,19,9,Large transaction,High,Open,False
AML-002496,112728,825,601,C_825,2742429.75,1970-01-01 00:00:00.000000191,Verified,0,Low,No,11,11,Large transaction,High,Open,False
AML-002497,112745,933,42,C_933,4425387.5,1970-01-01 00:00:00.000000191,Verified,0,Low,No,22,22,Large transaction,High,Open,False
AML-002498,112746,978,473,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002499,112747,978,452,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002500,112748,978,233,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002501,112749,978,454,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002502,112750,978,971,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002503,112751,978,993,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002504,112752,978,894,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002505,112753,978,598,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002506,112754,978,235,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002507,112755,978,775,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002508,112756,978,511,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002509,112757,978,974,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002510,112758,978,732,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002511,112759,978,832,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002512,112760,978,854,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002513,112761,978,997,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002514,112762,978,755,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002515,112763,978,998,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002516,112764,978,812,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002517,112765,978,636,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002518,112766,978,736,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002519,112767,978,814,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002520,112768,978,836,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002521,112769,978,936,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002522,112770,978,937,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002523,112771,978,818,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002524,112772,978,918,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002525,112773,978,682,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002526,112774,978,222,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002527,112775,978,641,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002528,112776,978,985,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002529,112777,978,248,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002530,112778,978,645,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002531,112779,978,942,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002532,112780,978,986,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002533,112781,978,944,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002534,112782,978,649,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002535,112783,978,906,C_978,135.33,1970-01-01 00:00:00.000000191,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-002536,112792,424,616,C_424,1445676.12,1970-01-01 00:00:00.000000191,Pending,15,Low,No,27,11,Large transaction,High,Open,False
AML-002537,112841,936,954,C_936,2998509.25,1970-01-01 00:00:00.000000191,Verified,0,Low,No,15,15,Large transaction,High,Open,False
AML-002538,112914,733,357,C_733,2731132.0,1970-01-01 00:00:00.000000191,Verified,0,Low,No,17,10,Large transaction,High,Open,False
AML-002539,112956,135,513,C_135,3356562.75,1970-01-01 00:00:00.000000191,Verified,40,Medium,Yes,19,5,Large transaction,High,Open,False
AML-002540,113003,826,931,C_826,5052300.0,1970-01-01 00:00:00.000000192,Verified,20,Low,No,21,13,Large transaction,High,Open,False
AML-002541,113076,520,642,C_520,4200924.5,1970-01-01 00:00:00.000000192,Verified,0,Low,No,14,6,Large transaction,High,Open,False
AML-002542,113092,226,893,C_226,2222543.5,1970-01-01 00:00:00.000000192,Manual Review,50,Medium,Yes,17,5,Large transaction,High,Open,False
AML-002543,113115,333,978,C_333,1985051.12,1970-01-01 00:00:00.000000192,Verified,0,Low,No,28,6,Large transaction,High,Open,False
AML-002544,113126,928,989,C_928,2512662.25,1970-01-01 00:00:00.000000192,Verified,0,Low,No,22,22,Large transaction,High,Open,False
AML-002545,113129,827,885,C_827,2878580.0,1970-01-01 00:00:00.000000192,Manual Review,50,Medium,Yes,21,13,Large transaction,High,Open,False
AML-002546,113130,722,732,C_722,2234999.5,1970-01-01 00:00:00.000000192,Verified,0,Low,No,25,10,Large transaction,High,Open,False
AML-002547,113145,731,347,C_731,2158160.75,1970-01-01 00:00:00.000000192,Verified,0,Low,No,25,10,Large transaction,High,Open,False
AML-002548,113148,339,695,C_339,2358985.0,1970-01-01 00:00:00.000000192,Verified,0,Low,No,16,6,Large transaction,High,Open,False
AML-002549,113173,431,638,C_431,6492343.5,1970-01-01 00:00:00.000000192,Verified,0,Low,No,21,7,Large transaction,High,Open,False
AML-002550,113180,120,606,C_120,517991.4,1970-01-01 00:00:00.000000192,Verified,0,Low,No,29,4,Large transaction,High,Open,False
AML-002551,113216,237,999,C_237,2199824.5,1970-01-01 00:00:00.000000192,Verified,20,Low,No,18,5,Large transaction,High,Open,False
